,finalPrice,auctionId,estimate_low,estimate_high,title,displayName,url,startingBid,currentBid,numberOfBids,sold
132,756,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,800,1000,"A Japanese Cloisonné enamel  dish, Meiji period, Late 19th Century",None,/en/buy/auction/2021/eclectic-new-york/a-japanese-cloisonne-enamel-circular-dish,1,600,9,TRUE
133,756,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,800,1200,"A Tashkent susani, Uzbekistan, second half 19th century",None,/en/buy/auction/2021/eclectic-new-york/a-tashkent-susani-uzbekistan-second-half-19th,1,600,8,TRUE
134,,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,7000,10000,"Two Rare Chinese Export Famille-rose Figures of Liuhai Qing Dynasty, Qianlong Period",None,/en/buy/auction/2021/eclectic-new-york/two-rare-chinese-export-famille-rose-figures-of,6000,,0,FALSE
135,1260,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1500,2500,"Antoine-Louis Barye, French, 1796 - 1875, Panthère de Tunis N° 2",None,/en/buy/auction/2021/eclectic-new-york/antoine-louis-barye-french-1796-1875-panthere-de,1,1000,12,TRUE
136,2520,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,2000,3000,"A Large Italian Silver Library Lamp, 20th century",None,/en/buy/auction/2021/eclectic-new-york/a-large-italian-silver-library-lamp-20th-century,1800,2000,3,TRUE
137,504,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,800,1200,Classical Head,Lili Elbe,/en/buy/auction/2021/eclectic-new-york/classical-head,1,400,6,TRUE
138,882,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,600,800,"A Seychour rug, East Caucasus, first half 19th century",None,/en/buy/auction/2021/eclectic-new-york/a-seychour-rug-east-caucasus-first-half-19th,1,700,9,TRUE
139,378,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1200,1800,Pioneers in Northern Eretz Israel,Wilhelm Wachtel,/en/buy/auction/2021/eclectic-new-york/pioneers-in-northern-eretz-israel,1,300,6,TRUE
140,378,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,600,800,"An Anatolian Cicim together with an Azerbaijan kilim and an Indian Dhurrie , early 20th century",None,/en/buy/auction/2021/eclectic-new-york/an-anatolian-cicim-together-with-an-azerbaijan,1,300,5,TRUE
141,504,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,600,800,Talk in the road,Josef Herman,/en/buy/auction/2021/eclectic-new-york/talk-in-the-road,1,400,6,TRUE
142,1134,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,3000,5000,"John F. Francis, Portrait of Joseph Ritner",John F. Francis,/en/buy/auction/2021/eclectic-new-york/portrait-of-james-buchanan,1,900,12,TRUE
143,504,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,600,800,Miner and his pit pony underground,Josef Herman,/en/buy/auction/2021/eclectic-new-york/miner-and-his-pit-pony-underground,1,400,6,TRUE
144,,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1500,2000,Woman drinking tea,Jozef Israëls,/en/buy/auction/2021/eclectic-new-york/woman-drinking-tea,1,,0,FALSE
145,882,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1500,2500,"A Bidjar long rug, West Persia, circa 1900",None,/en/buy/auction/2021/eclectic-new-york/a-bidjar-long-rug-west-persia-circa-1900,1,700,10,TRUE
146,1890,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,800,1500,"A Kum Kapi silk and metal thread rug, Istanbul, Turkey, circa 1900",None,/en/buy/auction/2021/eclectic-new-york/a-kum-kapi-silk-and-metal-thread-rug-istanbul,1,1500,18,TRUE
147,1260,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,4000,6000,"'Glacier Point From Eagle Point Trail, Yosemite'",Carleton E. Watkins,/en/buy/auction/2021/eclectic-new-york/glacier-point-from-eagle-point-trail-yosemite,1,1000,12,TRUE
148,4032,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,4000,6000,Pawn Broker,Jockum Nordström,/en/buy/auction/2021/eclectic-new-york/pawn-broker,2600,3200,4,TRUE
149,630,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1500,2000,Chess,Bertram Goodman,/en/buy/auction/2021/eclectic-new-york/chess,1,500,8,TRUE
150,630,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,2000,3000,Adrian with Simchas Torah Flag,Beatrice Rozenberg,/en/buy/auction/2021/eclectic-new-york/adrian-with-simchas-torah-flag,1,500,7,TRUE
151,756,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1500,2500,"A Group of Silver and Silver-Plated Animal-Form Table Articles, Victorian and Later",None,/en/buy/auction/2021/eclectic-new-york/a-group-of-silver-and-silver-plated-animal-form,1,600,9,TRUE
152,252,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,500,800,"A Set of Twelve Glass Plates, Modern",None,/en/buy/auction/2021/eclectic-new-york/a-set-of-twelve-glass-plates-modern,1,200,4,TRUE
153,1386,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1500,2500,A Group of Twelve Chinese Export Plates,None,/en/buy/auction/2021/eclectic-new-york/a-group-of-twelve-chinese-export-plates,1,1100,13,TRUE
154,378,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,800,1200,"Two Red Glass Vases, Modern",None,/en/buy/auction/2021/eclectic-new-york/two-red-glass-vases-modern,1,300,5,TRUE
155,20160,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,18000,25000," No Norms, A Partir de Ed Ruscha [Norms On Fire (After Ruscha)]",Vik Muniz,/en/buy/auction/2021/eclectic-new-york/no-norms-a-partir-de-ed-ruscha-norms-on-fire-after,13000,16000,4,TRUE
156,2268,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,500,800,A Sarouk Faraghan rug,None,/en/buy/auction/2021/eclectic-new-york/a-sarouk-faraghan-rug,1,1800,17,TRUE
157,4032,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,2000,3000,Grass waves,Ivan Turetskyy,/en/buy/auction/2021/eclectic-new-york/grass-waves,1,3200,29,TRUE
158,1512,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,2000,3000,Black and White Still,Kate Brinkworth,/en/buy/auction/2021/eclectic-new-york/black-and-white-still,1,1200,14,TRUE
159,20160,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,10000,15000,Gift of American Democracy (Indian Remake),Sam Durant,/en/buy/auction/2021/eclectic-new-york/gift-of-american-democracy-indian-remake,7000,16000,3,TRUE
160,,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,5000,7000,"Two Matching English Silver-Mounted Cut-Glass Decanters, Hukin & Heath, Birmingham, 1923/1928",None,/en/buy/auction/2021/eclectic-new-york/two-matching-english-silver-mounted-cut-glass,2000,,0,FALSE
161,15120,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,10000,15000,Table Monopink™,Yves Klein,/en/buy/auction/2021/eclectic-new-york/table-monopink,7000,12000,9,TRUE
162,8820,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,10000,15000,Bacchantes I,Norman Bluhm,/en/buy/auction/2021/eclectic-new-york/bacchantes-i,1,7000,32,TRUE
163,35280,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,18000,25000, Horizontal Column of Ten Squares,George Rickey,/en/buy/auction/2021/eclectic-new-york/horizontal-column-of-ten-squares,12000,28000,12,TRUE
164,32760,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,25000,35000,Two Models With Old Whirly-Gig: When the Wind Blows the Figure Works,Philip Pearlstein,/en/buy/auction/2021/eclectic-new-york/two-models-with-old-whirly-gig-when-the-wind-blows,18000,26000,6,TRUE
165,2772,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,800,1200,"A chinese Neolithic painted pottery jar, Yangshao Culture, 3rd-2nd Millennium B.C.",None,/en/buy/auction/2021/eclectic-new-york/a-chinese-neolithic-pottery-jar-yangshao-culture,1,2200,25,TRUE
166,504,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,500,700,Teaching the Bar-Mitzvah Boy,Adolf Adler,/en/buy/auction/2021/eclectic-new-york/teaching-the-bar-mitzvah-boy,1,400,7,TRUE
167,15120,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,4000,6000,"A Bakshaish carpet, Northwest Persia, last quarter 19th century",None,/en/buy/auction/2021/eclectic-new-york/a-bakshaish-carpet-northwest-persia-last-quarter,1,12000,34,TRUE
168,882,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1000,1500, Rabbi Learning the Talmud,Hans Winter,/en/buy/auction/2021/eclectic-new-york/rabbi-learning-the-talmud,1,700,9,TRUE
169,1764,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,600,1000,"A 'Talysh' rug, West Caucasus, 20th century",None,/en/buy/auction/2021/eclectic-new-york/a-talysh-rug-west-caucasus-20th-century,1,1400,16,TRUE
170,504,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1000,2000,"A Group of Three Frames, 19th/20th Century",None,/en/buy/auction/2021/eclectic-new-york/a-group-of-three-frames-19th-20th-century,1,400,7,TRUE
171,3780,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,6000,8000,"A Louis XV-Style Gilt-Bronze-Mounted Tulipwood, Amaranth and Marquetry Tall-Case Clock, 19th Century",None,/en/buy/auction/2021/eclectic-new-york/a-louis-xv-style-gilt-bronze-mounted-tulipwood,2600,3000,3,TRUE
172,,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,7000,9000,"A restauration gilt bronze and steel barometer and thermometer, circa 1825",None,/en/buy/auction/2021/eclectic-new-york/a-restauration-gilt-bronze-and-steel-barometer-and,3200,,0,FALSE
173,2772,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,2000,3000,"An Aubusson rug, France, late 18th century",None,/en/buy/auction/2021/eclectic-new-york/an-aubusson-rug-france-late-18th-century,1,2200,25,TRUE
174,,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,3000,5000,"A Sevres Sweetmeat Dish, 1844",None,/en/buy/auction/2021/eclectic-new-york/a-sevres-sweetmeat-dish-1844,1800,,0,FALSE
175,2394,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,2500,3500,"A Louis XV gilt bronze- mounted Kingwood Cartel Clock and Bracket, Circa 1725",None,/en/buy/auction/2021/eclectic-new-york/a-louis-xv-gilt-bronze-mounted-kingwood-cartel,1,1900,20,TRUE
176,,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1500,2500,"A Victorian Tôle Peinte Oval Tray, Second Quarter 19th Century",None,/en/buy/auction/2021/eclectic-new-york/a-victorian-tole-peinte-oval-tray-second-quarter,600,,0,FALSE
177,1512,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,800,1200,Ecstasy,Lili Elbe,/en/buy/auction/2021/eclectic-new-york/ecstasy,1,1200,15,TRUE
178,1638,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1500,2500,"A Group of Continental Silver Decorative Servers, Dutch, German, and Italian, Circa 1900",None,/en/buy/auction/2021/eclectic-new-york/a-group-of-continental-silver-decorative-servers,1,1300,15,TRUE
179,504,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,800,1200,"A Continental Neoclassical Inlaid Satinwood Jardiniere, Circa 1800",None,/en/buy/auction/2021/eclectic-new-york/a-continental-neoclassical-inlaid-satinwood,200,400,3,TRUE
180,630,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1200,1800,"A Group of Three Wood Frames, 19th/20th Century",None,/en/buy/auction/2021/eclectic-new-york/a-group-of-three-wood-frames-19th-20th-century,400,500,2,FALSE
181,5040,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,3000,5000,Young Boy Playing Guitar,Norbert Goeneutte,/en/buy/auction/2021/eclectic-new-york/young-boy-playing-guitar,1,4000,18,TRUE
182,126,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,100,150,A Pair of South Persian bags,None,/en/buy/auction/2021/eclectic-new-york/a-pair-of-south-persian-bags,1,100,3,TRUE
183,504,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1000,2000,"Two Giltwood Frames, 19th/20th Century",None,/en/buy/auction/2021/eclectic-new-york/two-giltwood-frames-19th-20th-century,1,400,6,TRUE
184,882,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1000,1500,"Still Life with Peaches, Pears, and Roses",Victoria Dubourg Fantin-Latour,/en/buy/auction/2021/eclectic-new-york/still-life-with-peaches-pears-and-roses,300,700,5,FALSE
185,4410,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,600,800,"Still Life with Bowl, Glass and Orange",Théodule Ribot,/en/buy/auction/2021/eclectic-new-york/still-life-with-bowl-glass-and-orange,1,3500,33,FALSE
186,882,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,200,300,"Fine Chippendale Mahogany Bedstead, Philadelphia, Circa 1780",None,/en/buy/auction/2021/eclectic-new-york/fine-chippendale-mahogany-bedstead-philadelphia,1,700,9,TRUE
187,1008,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1500,2500,A Chinese carved stone horse,None,/en/buy/auction/2021/eclectic-new-york/a-chinese-carved-stone-figure-of-a-recumbent-horse,600,800,3,TRUE
188,2394,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,2000,3000,Portrait of a Spanish beauty with a fan,Victor Moya Calvo,/en/buy/auction/2021/eclectic-new-york/portrait-of-a-spanish-beauty-with-a-fan,1,1900,21,TRUE
189,1008,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,300,500,"A Chinese green-glazed earthenware model of a house, Han dynasty",None,/en/buy/auction/2021/eclectic-new-york/a-chinese-green-glazed-earthenware-model-of-a,1,800,10,TRUE
190,1260,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,300,400,A Chinese bronze baluster-form vase,None,/en/buy/auction/2021/eclectic-new-york/a-chinese-bronze-baluster-form-vase-decorated-with,1,1000,11,TRUE
191,1008,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,800,1200,Café Terminus,Morris Kestelman,/en/buy/auction/2021/eclectic-new-york/cafe-terminus,1,800,12,TRUE
192,,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,5000,7000,A carved stone figure of Buddha,None,/en/buy/auction/2021/eclectic-new-york/a-carved-stone-figure-of-a-seated-buddha-with,2600,,0,FALSE
193,1008,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1500,2500,A Chinese Northern Wei style carved marble head of a Bodihisattva,None,/en/buy/auction/2021/eclectic-new-york/a-chinese-northern-wei-style-carved-marble-head-of,600,800,3,TRUE
194,378,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1000,1500,A carved stone figure of Maitreya,None,/en/buy/auction/2021/eclectic-new-york/a-carved-stone-figure-of-buddai-seated,1,300,6,TRUE
195,252,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,600,800,A carved stone figure of Guanyin,None,/en/buy/auction/2021/eclectic-new-york/a-carved-stone-figure-of-guanyin-standing-holding,1,200,5,TRUE
196,1008,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1500,2000,A Thai bronze figure of an eight-armed seated Deity Modern,None,/en/buy/auction/2021/eclectic-new-york/a-thai-bronze-figure-of-an-eight-armed-seated,700,800,2,FALSE
197,63,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,300,500,Sketchbook,Menachem Helholz-Or,/en/buy/auction/2021/eclectic-new-york/sketchbook,1,50,2,TRUE
198,378,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,300,500,Portrait of a woman,Karina Ami,/en/buy/auction/2021/eclectic-new-york/portrait-of-a-woman,1,300,6,TRUE
199,126,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,300,500,"Harold Pager, Esq.",Karina Ami,/en/buy/auction/2021/eclectic-new-york/harold-pager-esq,1,100,3,TRUE
200,1386,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,2000,3000,"A Berlin (K.P.M.) Rectangular Plaque of a Beauty, Late 19th Century",None,/en/buy/auction/2021/eclectic-new-york/a-berlin-k-p-m-rectangular-plaque-of-a-beauty-late,1,1100,14,TRUE
201,1134,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,800,1200,"A Zil-ol-Sultan rug, West Persia, Circa 1900",None,/en/buy/auction/2021/eclectic-new-york/a-zil-ol-sultan-rug-west-persia-circa-1900,1,900,12,TRUE
202,2016,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,2000,3000,"A Pair of Large Chinese Export Imari Chamfered Rectangular Platters Qing Dynasty, Early 18th Century",None,/en/buy/auction/2021/eclectic-new-york/a-pair-of-large-chinese-export-imari-chamfered,1,1600,17,TRUE
203,11340,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,3000,5000,"A Pair of Massive Chinese Export Blue and White 'Peacock' Pattern Chargers Qing Dynasty, Kangxi Period",None,/en/buy/auction/2021/eclectic-new-york/a-pair-of-massive-chinese-export-blue-and-white,1,9000,41,TRUE
204,504,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1000,2000,"Two Giltwood Frames, 19th/20th Century",None,/en/buy/auction/2021/eclectic-new-york/two-giltwood-frames-19th-20th-century-2,1,400,6,TRUE
205,,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,2000,3000,"A Group of Four Giltwood Frames, 19th/20th Century",None,/en/buy/auction/2021/eclectic-new-york/a-group-of-four-giltwood-frames-19th-20th-century,800,,0,FALSE
206,756,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,800,1200,Bouquet,Miklós Petrányi,/en/buy/auction/2021/eclectic-new-york/bouquet,1,600,9,TRUE
207,8190,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,5000,7000,"A Rare Pair of Chinese Underglaze-blue and Copper-red Decorated Stag-form Vessels Qing Dynasty, Early 19th Century",None,/en/buy/auction/2021/eclectic-new-york/a-rare-pair-of-chinese-underglaze-blue-and-copper,4500,6500,5,TRUE
208,12600,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,10000,15000,"A Rare Pair of Chinese Export 'Nodding Head' Figures Qing Dynasty, Qianlong Period",None,/en/buy/auction/2021/eclectic-new-york/a-rare-pair-of-chinese-export-nodding-head-figures,9000,10000,1,TRUE
209,3780,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,2000,3000,"A Berlin (K.P.M.) Rectangular Plaque, 'Neapolitan Girl', Late 19th Century",None,/en/buy/auction/2021/eclectic-new-york/a-berlin-k-p-m-rectangular-plaque-neapolitan-girl,1,3000,30,TRUE
210,1638,4edbfc23-74a8-4e1d-a02b-c2c760c24c3f,1500,2500,"Jef Lambeaux, Two Men Wrestling",None,/en/buy/auction/2021/eclectic-new-york/jef-lambeaux-two-men-wrestling,600,1300,9,TRUE
211,38000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,12000,18000,Passion for Color ,Evgeniy Monahov ,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/passion-for-color,10000,38000,16,TRUE
212,18000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,20000,30000,Warmth of Hometown ,Shen Hanwu,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/warmth-of-hometown,16000,18000,1,TRUE
213,19000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,18000,25000,Daapir,Marjan Abedian,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/daapir,14000,19000,6,TRUE
214,10000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,12000,18000,The Bird Catcher,Ali Hammad,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/the-bird-catcher,9000,10000,3,TRUE
215,55000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,60000,80000,Man in a Cube,Paul Trefry,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/man-in-a-cube,48000,55000,3,TRUE
216,20000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,20000,30000,Yin and Yang,Sandra Kuck,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/yin-and-yang,18000,20000,3,TRUE
217,7000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,7000,10000,Imprints ,Philippe Attie,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/imprints,6000,7000,1,TRUE
218,18000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,18000,28000,Red Rhododendron,Jim McVicker,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/red-rhododendron,16000,18000,3,TRUE
219,5500,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,4000,6000,Transparent,Jaq Grantford,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/transparent,3500,5500,4,TRUE
220,12000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,10000,15000,Reclining Nude - P Series (2),Alejandro Rosemberg,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/reclining-nude-p-series-2,9000,12000,5,TRUE
221,26000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,25000,35000,Zain ,Christopher Remmers,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/zain,22000,26000,3,TRUE
222,8500,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,8000,12000,Promise of a Rainbow,D. Eleinne Basa,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/promise-of-a-rainbow,7000,8500,2,TRUE
223,10000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,10000,15000,More Than Material,Ernest Wood III,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/more-than-material,9000,10000,3,TRUE
224,4800,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,4000,6000,Hope,JuliAnne Jonker,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/hope,3500,4800,6,TRUE
225,10000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,10000,15000,Bad Seeds,Ana Schmidt,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/bad-seeds,9000,10000,1,TRUE
226,140000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,160000,180000,Crossing II: Border Paintings,Vincent Figliola,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/crossing-ii-border-paintings,120000,140000,3,TRUE
227,11000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,8000,12000,Bravado,Tina Garrett,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/bravado,7000,11000,6,TRUE
228,12000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,12000,18000,Escape,Arezou Nik-Ahd,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/escape,10000,12000,1,TRUE
229,5500,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,5000,7000,The God of Wealth,Marianna Foster,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/the-god-of-wealth,4500,5500,5,TRUE
230,8000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,8000,12000,Transience,Karl Wennergren,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/transience,7000,8000,3,TRUE
231,4000,4c4fe772-e6ae-4c4c-ba54-5f6e64457321,4000,6000,Eggs,Daniel Caro,/en/buy/auction/2021/contemporary-realism-important-21st-century-works-hosted-by-sothebys/eggs,3500,4000,1,TRUE
232,15120,b2e8c34e-98e2-4974-b193-586cf09f9288,5000,7000,Untitled,Peter Halley,/en/buy/auction/2021/contemporary-art-online-new-york-3/untitled,3500,12000,19,TRUE
233,10710,b2e8c34e-98e2-4974-b193-586cf09f9288,4000,6000,Untitled,Ludwig Sander,/en/buy/auction/2021/contemporary-art-online-new-york-3/untitled-31,1,8500,36,TRUE
234,138600,b2e8c34e-98e2-4974-b193-586cf09f9288,80000,120000,Open No. 128: Charcoal with Blue on Raw Canvas,Robert  Motherwell,/en/buy/auction/2021/contemporary-art-online-new-york-3/open-no-128-charcoal-with-blue-on-raw-canvas,60000,110000,5,TRUE
235,50400,b2e8c34e-98e2-4974-b193-586cf09f9288,10000,15000,Stay Songs ,Stanley Whitney,/en/buy/auction/2021/contemporary-art-online-new-york-3/stay-songs,8000,40000,25,TRUE
